PMID,Title,Authors,Journal,Year,DOI,PMC_ID,Free_PMC,PDF_Downloaded,PDF_Filename
34982491,"Use of serum B-cell maturation antigen levels to predict outcomes for myeloma patients treated with ruxolitinib, lenalidomide and methylprednisolone.",Bujarski Sean; Sutanto Christine; Spektor Tanya M; To Jennifer; Swift Regina A; Green Tracy; Eades Benjamin R; Emamy-Sadr Marsiye; Souther Eric; Berenson James R,Hematological oncology,2022,10.1002/hon.2961,,No,No,
25254003,1-stearoylglycerol is associated with risk of prostate cancer: results from serum metabolomic profiling.,Mondul Alison M; Moore Steven C; Weinstein Stephanie J; Männistö Satu; Sampson Joshua N; Albanes Demetrius,Metabolomics : Official journal of the Metabolomic Society,2014,10.1007/s11306-014-0643-0,PMC4169990,Yes,Yes,PMID_25254003.pdf
35834820,Association of Plasma Iron Status with Subsequent Risk of Total and Site-Specific Cancer: A Large Case-Cohort Study within JPHC Study.,Miyamoto Yoshihisa; Nakano Shiori; Ihira Hikaru; Yamaji Taiki; Katagiri Ryoko; Sawada Norie; Inoue Manami; Tsugane Shoichiro; Iwasaki Motoki,"Cancer prevention research (Philadelphia, Pa.)",2022,10.1158/1940-6207.CAPR-22-0151,,No,No,
28108506,Biomarker Dynamics in B-cell Lymphoma: A Longitudinal Prospective Study of Plasma Samples Up to 25 Years before Diagnosis.,Späth Florentin; Wibom Carl; Krop Esmeralda J M; Johansson Ann-Sofie; Bergdahl Ingvar A; Vermeulen Roel; Melin Beatrice,Cancer research,2017,10.1158/0008-5472.CAN-16-2345,,No,No,
37038772,Plasma thymidine kinase activity as a prognostic biomarker in pancreatic ductal adenocarcinoma: a single-center prospective study.,Asplund Ebba; Bergqvist Mattias; Krook Maura; Löhr J-Matthias,Scandinavian journal of gastroenterology,2023,10.1080/00365521.2023.2198057,,No,No,
29207969,Pre-treatment alphafeto protein in hepatocellular carcinoma with non-viral aetiology - a prospective study.,Chaminda Siriwardana Rohan; Suchintha Thilakarathne; Anuk Niriella Madunil; Supun Dassanayake Anuradha; Bhagya Gunathilake Mahen; Habarakada Liyanage Chandika Anuruddha; Janaka De Silva Hithadurage,BMC gastroenterology,2017,10.1186/s12876-017-0710-x,PMC5718018,Yes,Yes,PMID_29207969.pdf
30028368,Do Physicians Underestimate Pain in Terminal Cancer Patients? A Prospective Study in a Hospice Setting.,Golčić Marin; Dobrila-Dintinjana Renata; Golčić Goran; Pavlović-Ružić Ira; Gović-Golčić Lidija,The Clinical journal of pain,2018,10.1097/AJP.0000000000000641,,No,No,
35266975,HPV and DNA Methylation Testing in Urine for Cervical Intraepithelial Neoplasia and Cervical Cancer Detection.,van den Helder Rianne; Steenbergen Renske D M; van Splunter Annina P; Mom Constantijne H; Tjiong Ming Y; Martin Ivonne; Rosier-van Dunné Fleur M F; van der Avoort Irene A M; Bleeker Maaike C G; van Trommel Nienke E,Clinical cancer research : an official journal of the American Association for Cancer Research,2022,10.1158/1078-0432.CCR-21-3710,,No,No,
38199608,Endothelial Activation and Stress Index (EASIX) to predict mortality after allogeneic stem cell transplantation: a prospective study.,Penack Olaf; Luft Thomas; Peczynski Christophe; Benner Axel; Sica Simona; Arat Mutlu; Itäla-Remes Maija; Corral Lucia López; Schaap Nicolaas P M; Karas Michal; Raida Ludek; Schroeder Thomas; Dreger Peter; Metafuni Elisabetta; Ozcelik Tulay; Sandmaier Brenda M; Kordelas Lambros; Moiseev Ivan; Schoemans Hélène; Koenecke Christian; Basak Grzegorz W; Peric Zinaida,Journal for immunotherapy of cancer,2024,10.1136/jitc-2023-007635,PMC10806535,Yes,Yes,PMID_38199608.pdf
22237037,Detecting plasma Epstein-Barr virus DNA to diagnose postradiation nasopharyngeal skull base lesions in nasopharyngeal carcinoma patients: a prospective study.,Liang Fa-Ya; Sun Wei; Han Ping; Lu Xing; Lian Ying-Ni; Huang Xiao-Ming,Chinese journal of cancer,2012,10.5732/cjc.011.10279,PMC3777480,Yes,Yes,PMID_22237037.pdf
30714167,Plasma Epstein-Barr virus DNA as an archetypal circulating tumour DNA marker.,Lam Wai Kei Jacky; Chan Kwan Chee Allen; Lo Yuk Ming Dennis,The Journal of pathology,2019,10.1002/path.5249,PMC6594142,Yes,Yes,PMID_30714167.pdf
40544502,Fibulin-3 in plasma and pleural effusion as a biomarker of mesothelioma.,Adamic Katja; Malovrh Mateja Marc; Stojkovic Urska Bidovec; Rozman Ales,Radiology and oncology,2025,10.2478/raon-2025-0024,PMC12189184,Yes,Yes,PMID_40544502.pdf
36412398,The immunohistochemical biomarker B-cell lymphoma-2 expression in malignant and premalignant lesions of the uterine cervix and its association with human papillomavirus infection.,Nayak Prasanta Kumar; Hussain Nighat; Negi Sanjay; Agrawal Sarita; Bagde Nilaj; Mitra Subarna; Singh Vandita,Journal of cancer research and therapeutics,2022,10.4103/jcrt.JCRT_388_20,,No,No,
28356064,"Protocol of the PANCALYZE trial: a multicenter, prospective study investigating the tumor biomarkers CXCR4, SMAD4, SOX9 and IFIT3 in patients with resected pancreatic adenocarcinoma to predict the pattern of recurrence of the disease.",Popp Felix C; Popp Marie Christine; Zhao Yue; Betzler Christopher; Kropf Siegfried; Garlipp Benjamin; Benckert Christoph; Kalinski Thomas; Lippert Hans; Bruns Christiane J,BMC cancer,2017,10.1186/s12885-017-3186-8,PMC5371262,Yes,Yes,PMID_28356064.pdf
40227208,A Prospective Study Consortium for the Discovery and Validation of Early Detection Markers for Ovarian Cancer - Baseline Findings for CA125.,Kaaks Rudolf; Cooley Victoria; Mukama Trasias; Teras Lauren R; Patel Alpa V; Masala Giovanna; Crous-Bou Marta; Harris Holly R; Langseth Hilde; Surcel Heljä-Marja; Wentzensen Nicolas; Terry Kathryn; Sasamoto Naoko; Tworoger Shelley; Fortner Renée Turzanski,Clinical cancer research : an official journal of the American Association for Cancer Research,2025,10.1158/1078-0432.CCR-24-1845,,No,No,
40570258,Prospective Multicenter Study Evaluating a Combined Circulating Tumor DNA and Circulating Tumor RNA Liquid Biopsy in Metastatic Non-Small Cell Lung Cancer (LIQUIK).,Samol Jens; Ng David; Poh Jonathan; Tan Min-Han; Dawar Richa; Carney Jennifer; Orsini James; Scilla Katherine; Tan Yew Oo; Chin Tan Min; Toh Chee Keong; Goh Boon Cher; Lopes Gilberto,JCO precision oncology,2025,10.1200/PO-25-00181,PMC12203978,Yes,Yes,PMID_40570258.pdf
34980038,Prospective study evaluating dynamic changes of cell-free HPV DNA in locoregional viral-associated oropharyngeal cancer treated with induction chemotherapy and response-adaptive treatment.,Rosenberg Ari J; Izumchenko Evgeny; Pearson Alexander; Gooi Zhen; Blair Elizabeth; Karrison Theodore; Juloori Aditya; Ginat Daniel; Cipriani Nicole; Lingen Mark; Sloane Hillary; Edelstein Daniel L; Keyser Kirsten; Fredebohm Johannes; Holtrup Frank; Jones Frederick S; Haraf Daniel; Agrawal Nishant; Vokes Everett E,BMC cancer,2022,10.1186/s12885-021-09146-z,PMC8722316,Yes,Yes,PMID_34980038.pdf
30786924,Antibodies as biomarker candidates for response and survival to checkpoint inhibitors in melanoma patients.,Fässler Mirjam; Diem Stefan; Mangana Joanna; Hasan Ali Omar; Berner Fiamma; Bomze David; Ring Sandra; Niederer Rebekka; Del Carmen Gil Cruz Cristina; Pérez Shibayama Christian Ivan; Krolik Michal; Siano Marco; Joerger Markus; Recher Mike; Risch Lorenz; Güsewell Sabine; Risch Martin; Speiser Daniel E; Ludewig Burkhard; Levesque Mitchell P; Dummer Reinhard; Flatz Lukas,Journal for immunotherapy of cancer,2019,10.1186/s40425-019-0523-2,PMC6383238,Yes,Yes,PMID_30786924.pdf
27146838,A prospective study of autoantibodies to Ezrin and pancreatic cancer risk.,Sun Yaqiong; Wu Jie; Cai Hui; Wang Shuyang; Liu Qiaolan; Blot William J; Shu Xiao Ou; Cai Qiuyin,Cancer causes & control : CCC,2016,10.1007/s10552-016-0757-y,PMC4970458,Yes,Yes,PMID_27146838.pdf
34786661,Evaluation of the programmed death-ligand 1 mRNA expression and immunopositivity and their correlation with survival outcomes in Indian lung cancer patients.,Kumar Sachin; Pandey Monu; Mir Ishfaq A; Mukhopadhyay Abhirup; Sharawat Surender K; Jain Deepali; Saikia Jyoutishman; Malik Prabhat S; Kumar Sunil; Mohan Anant,Human cell,2022,10.1007/s13577-021-00647-4,,No,No,
34673587,"Expression of VEGF-A, HER2/neu, and KRAS in gall bladder carcinoma and their correlation with clinico-pathological parameters.",Singh Pomilla; Jain Shyam Lata; Sakhuja Puja; Agarwal Anil,Indian journal of pathology & microbiology,2021,10.4103/IJPM.IJPM_248_20,,No,No,
26728026,Lactate as a predictive marker for tumor recurrence in patients with head and neck squamous cell carcinoma (HNSCC) post radiation: a prospective study over 15 years.,Blatt Sebastian; Voelxen Nadine; Sagheb Keyvan; Pabst Andreas Max; Walenta Stefan; Schroeder Thies; Mueller-Klieser Wolfgang; Ziebart Thomas,Clinical oral investigations,2016,10.1007/s00784-015-1699-6,,No,No,
41422448,Search for novel biomarkers of febrile neutropenia in hematological patients: an overview.,Jantunen Esa; Hämäläinen Sari; Pulkki Kari; Juutilainen Auni,Clinical and experimental medicine,2025,10.1007/s10238-025-01995-3,PMC12769988,Yes,Yes,PMID_41422448.pdf
26359694,Enhanced cell migration and apoptosis resistance may underlie the association between high SERPINE1 expression and poor outcome in head and neck carcinoma patients.,Pavón Miguel Angel; Arroyo-Solera Irene; Téllez-Gabriel Marta; León Xavier; Virós David; López Montserrat; Gallardo Alberto; Céspedes Maria Virtudes; Casanova Isolda; López-Pousa Antonio; Mangues Maria Antonia; Quer Miquel; Barnadas Agustí; Mangues Ramón,Oncotarget,2015,10.18632/oncotarget.5032,PMC4745708,Yes,Yes,PMID_26359694.pdf
30383325,Apoptosis: A biomarker of high-risk phenotype in pediatric acute myeloid leukemia?,Tyagi Anudishi; Pramanik Raja; Bakhshi Radhika; Vishnubhatla Sreenivas; Bakhshi Sameer,International journal of laboratory hematology,2019,10.1111/ijlh.12939,,No,No,
38683497,Improved overall survival in patients developing endocrine toxicity during treatment with nivolumab for advanced non-small cell lung cancer in a prospective study.,Albertelli M; Rossi G; Nazzari E; Genova C; Biello F; Rijavec E; Dal Bello M G; Patti L; Tagliamento M; Barletta G; Morabito P; Boschetti M; Dotto A; Campana D; Ferone D; Grossi F,Journal of endocrinological investigation,2024,10.1007/s40618-023-02268-0,PMC11196302,Yes,Yes,PMID_38683497.pdf
33203393,Protocol of the EFFORT study: a prospective study of FOLFIRI plus aflibercept as second-line treatment after progression on FOLFOXIRI plus bevacizumab or during maintenance treatment in patients with unresectable/metastatic colorectal cancer.,Satake Hironaga; Ando Koji; Oki Eiji; Shimokawa Mototsugu; Makiyama Akitaka; Saeki Hiroshi; Tsuji Akihito; Mori Masaki,BMC cancer,2020,10.1186/s12885-020-07576-9,PMC7672899,Yes,Yes,PMID_33203393.pdf
27158143,Standardization of PET Imaging in Clinical Trials.,Shankar Lalitha K,PET clinics,2008,10.1016/j.cpet.2008.10.006,,No,No,
25743806,Fibulin-3 as a diagnostic biomarker in patients with malignant mesothelioma.,Kaya Halide; Demir Melike; Taylan Mahsuk; Sezgi Cengizhan; Tanrikulu Abdullah Cetin; Yilmaz Sureyya; Bayram Mehmet; Kaplan Ibrahim; Senyigit Abdurrahman,Asian Pacific journal of cancer prevention : APJCP,2015,10.7314/apjcp.2015.16.4.1403,,No,Yes,PMID_25743806.pdf
26487589,A prospective study of total plasma cell-free DNA as a predictive biomarker for response to systemic therapy in patients with advanced non-small-cell lung cancers.,Li B T; Drilon A; Johnson M L; Hsu M; Sima C S; McGinn C; Sugita H; Kris M G; Azzoli C G,Annals of oncology : official journal of the European Society for Medical Oncology,2016,10.1093/annonc/mdv498,PMC4684155,Yes,Yes,PMID_26487589.pdf
29282036,"Circulating microRNA's as a diagnostic tool for hepatocellular carcinoma in a hyper endemic HIV setting, KwaZulu-Natal, South Africa: a case control study protocol focusing on viral etiology.",Sartorius K; Sartorius B; Kramvis A; Singh E; Turchinovich A; Burwinkel B; Madiba T; Winkler C A,BMC cancer,2017,10.1186/s12885-017-3915-z,PMC5745691,Yes,Yes,PMID_29282036.pdf
33023818,A Prospective Study of Diffusion-weighted Magnetic Resonance Imaging as an Early Prognostic Biomarker in Chemoradiotherapy in Squamous Cell Carcinomas of the Anus.,Muirhead R; Bulte D; Cooke R; Chu K-Y; Durrant L; Goh V; Jacobs C; Ng S M; Strauss V Y; Virdee P S; Qi C; Hawkins M A,Clinical oncology (Royal College of Radiologists (Great Britain)),2020,10.1016/j.clon.2020.09.003,,No,No,
32382113,Does multiparametric imaging with 18F-FDG-PET/MRI capture spatial variation in immunohistochemical cancer biomarkers in head and neck squamous cell carcinoma?,Rasmussen Jacob H; Olin Anders; Lelkaitis Giedrius; Hansen Adam E; Andersen Flemming L; Johannesen Helle H; Kjær Andreas; Vogelius Ivan R; Specht Lena; Bentzen Søren M; Wessel Irene; von Buchwald Christian; Fischer Barbara M,British journal of cancer,2020,10.1038/s41416-020-0876-9,PMC7341803,Yes,Yes,PMID_32382113.pdf
25468199,Intratumoral gene expression of 5-fluorouracil pharmacokinetics-related enzymes in stage I and II non-small cell lung cancer patients treated with uracil-tegafur after surgery: a prospective multi-institutional study in Japan.,Eguchi Keisuke; Oyama Takahiko; Tajima Atsushi; Abiko Tomohiro; Sawafuji Makoto; Horio Hirotoshi; Hashizume Toshinori; Matsutani Noriyuki; Kato Ryoichi; Nakayama Mitsuo; Kawamura Masafumi; Kobayashi Koichi,"Lung cancer (Amsterdam, Netherlands)",2015,10.1016/j.lungcan.2014.10.013,,No,No,
40042235,Influence of Carcinoma and Sarcoma on Neutrophil Gelatinase-Associated Lipocalin and Symmetric Dimethylarginine Concentrations in Dogs.,Rixon Anouska; Meyer Evelyne; Daminet Sylvie; Goddard Amelia; Kongtasai Thirawut; Pazzi Paolo,Journal of veterinary internal medicine,2025,10.1111/jvim.70015,PMC11881161,Yes,Yes,PMID_40042235.pdf
38044994,"Circulating tumour cell enumeration, biomarker analyses, and kinetics in patients with colorectal cancer and other GI malignancies.",Malkawi Walla; Lutfi Areeb; Afghan Maaz Khan; Shah Lamisha Mashiyat; Costandy Lillian; Ramirez Arturo B; George Thaddeus C; Toor Fatima; Salem Aliasger K; Kasi Pashtoon Murtaza,Frontiers in oncology,2023,10.3389/fonc.2023.1305181,PMC10693413,Yes,Yes,PMID_38044994.pdf
38751950,Acu-URO17 is a highly sensitive and specific bladder cancer biomarker.,Guo Liwu; Cid Alexandra; Cucci John; Kunkel Brian; Defeis Lisa; Matthews Michael,BJUI compass,2024,10.1002/bco2.338,PMC11090771,Yes,Yes,PMID_38751950.pdf
32446598,Glioma-grade diagnosis using in-phase and out-of-phase T1-weighted magnetic resonance imaging: A prospective study.,De Pardieu M; Boucebci S; Herpe G; Fauche C; Velasco S; Ingrand P; Tasu J-P,Diagnostic and interventional imaging,2020,10.1016/j.diii.2020.04.013,,No,No,
39436198,The biologic landscape and therapeutic implications of upper tract urothelial cancer.,Vlachou Evangelia; Hoffman-Censits Jeannie; Singla Nirmish,Current opinion in urology,2025,10.1097/MOU.0000000000001233,,No,No,
39759554,Endothelial progenitor cells as an angiogenic biomarker for the diagnosis and prognosis of lung cancer.,Najjar Fadi; Alsabe Hassan; Sabbagh Hussein; Al-Massarani Ghassan; Aljapawe Abdulmunim; Alamalla Nissreen; Banat Issraa; Ikhtiar Adnan,Reports of practical oncology and radiotherapy : journal of Greatpoland Cancer Center in Poznan and Polish Society of Radiation Oncology,2024,10.5603/rpor.102618,PMC11698562,Yes,Yes,PMID_39759554.pdf
37072801,Peritoneal cell-free DNA as a sensitive biomarker for detection of peritoneal metastasis in colorectal cancer: a prospective diagnostic study: A prospective diagnostic study.,Yuan Zixu; Chen Wenle; Liu Duo; Qin Qiyuan; Grady William M; Fichera Alessandro; Wang Huaiming; Hou Ting; Lv Xinze; Li Chanhe; Wang Hui; Cai Jian,Clinical epigenetics,2023,10.1186/s13148-023-01479-9,PMC10114319,Yes,Yes,PMID_37072801.pdf
31015200,Plasma Fibrinogen and sP-Selectin are Associated with the Risk of Lung Cancer in a Prospective Study.,Grafetstätter Mirja; Hüsing Anika; González Maldonado Sandra; Sookthai Disorn; Johnson Theron; Pletsch-Borba Laura; Katzke Verena A; Hoffmeister Michael; Bugert Peter; Kaaks Rudolf; Kühn Tilman,"Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology",2019,10.1158/1055-9965.EPI-18-1285,,No,No,
35073853,The MITRE trial protocol: a study to evaluate the microbiome as a biomarker of efficacy and toxicity in cancer patients receiving immune checkpoint inhibitor therapy.,Thompson Nicola A; Stewart Grant D; Welsh Sarah J; Doherty Gary J; Robinson Matthew J; Neville B Anne; Vervier Kevin; Harris Simon R; Adams David J; Dalchau Katy; Bruce David; Demiris Nikolaos; Lawley Trevor D; Corrie Pippa G,BMC cancer,2022,10.1186/s12885-021-09156-x,PMC8785032,Yes,Yes,PMID_35073853.pdf
28085009,"Des-γ carboxyprothrombin may not be a good biomarker for hepatocellular carcinoma in those chronically infected with hepatitis B virus with basal core promoter double mutations (T^{1762}, A^{1764}), a prospective study.",Li Guo-Jian; Chen Qin-Yan; Harrison Tim J; Wang Xue-Yan; Hu Li-Ping; Yang Qing-Li; Li Kai-Wen; Fang Zhong-Liao,Cancer biomarkers : section A of Disease markers,2017,10.3233/CBM-160131,,No,No,
37946141,Kidney-type glutaminase is a biomarker for the diagnosis and prognosis of hepatocellular carcinoma: a prospective study.,Zhang Laizhu; Su Ke; Liu Qi; Li Binghua; Wang Ye; Cheng Chunxiao; Li Yunzheng; Xu Chun; Chen Jun; Wu Hongyan; Zhu Mengxia; Mai Xiaoli; Cao Yajuan; Peng Jin; Yue Yang; Ding Yitao; Yu Decai,BMC cancer,2023,10.1186/s12885-023-11601-y,PMC10633901,Yes,Yes,PMID_37946141.pdf
36412423,Preoperative neutrophil-lymphocyte ratio/platelet-lymphocyte ratio: A potential and economical marker for renal cell carcinoma.,Chandrasekaran Deepika; Sundaram Sandhya; Maheshkumar K; Kathiresan N; Padmavathi R,Journal of cancer research and therapeutics,2022,10.4103/jcrt.JCRT_482_20,,No,No,
33589757,"Carfilzomib-induced endothelial dysfunction, recovery of proteasome activity, and prediction of cardiovascular complications: a prospective study.",Kastritis Efstathios; Laina Ageliki; Georgiopoulos Georgios; Gavriatopoulou Maria; Papanagnou Eleni-Dimitra; Eleutherakis-Papaiakovou Evangelos; Fotiou Despina; Kanellias Nikolaos; Dialoupi Ioanna; Makris Nikolaos; Manios Efstathios; Migkou Magdalini; Roussou Maria; Kotsopoulou Maria; Stellos Konstantinos; Terpos Evangelos; Trougakos Ioannis P; Stamatelopoulos Kimon; Dimopoulos Meletios A,Leukemia,2021,10.1038/s41375-021-01141-4,,No,No,
31881446,Distinct biomarker and behavioral profiles of human papillomavirus-related oropharynx cancer patients by age.,Fakhry Carole; Waterboer Tim; Westra William H; Rooper Lisa M; Windon Melina; Troy Tanya; Koch Wayne; Gourin Christine G; Bender Noemi; Yavvari Siddhartha; Kiess Ana P; Miles Brett A; Ryan William R; Ha Patrick K; Eisele David W; D'Souza Gypsyamber,Oral oncology,2020,10.1016/j.oraloncology.2019.104522,PMC8212394,Yes,Yes,PMID_31881446.pdf
